,Date,Close,Dividend,MomentumType,Enter
397,1963-02-01,64.290001,0,5,1
398,1963-03-01,66.57,0,5,1
399,1963-04-01,69.800003,0,5,1
400,1963-05-01,70.800003,0,5,1
401,1963-06-01,69.370003,0,5,1
402,1963-07-01,69.129997,0,5,1
403,1963-08-01,72.5,0,5,1
404,1963-09-01,71.699997,0,5,1
405,1963-10-01,74.010002,0,5,1
406,1963-11-01,73.230003,0,5,1
407,1963-12-01,75.019997,0,5,1
408,1964-01-01,77.040001,0,5,1
409,1964-02-01,77.800003,0,5,1
410,1964-03-01,78.980003,0,5,1
411,1964-04-01,79.459999,0,5,1
412,1964-05-01,80.370003,0,5,1
413,1964-06-01,81.690002,0,5,1
414,1964-07-01,83.18,0,5,1
415,1964-08-01,81.83000200000002,0,5,1
416,1964-09-01,84.18,0,5,1
417,1964-10-01,84.860001,0,5,1
418,1964-11-01,84.41999799999998,0,5,1
419,1964-12-01,84.75,0,5,1
420,1965-01-01,87.559998,0,5,1
421,1965-02-01,87.43,0,5,1
422,1965-03-01,86.160004,0,5,1
423,1965-04-01,89.110001,0,5,1
424,1965-05-01,88.41999799999998,0,5,1
425,1965-06-01,84.120003,0,5,0
426,1965-07-01,85.25,0,5,0
427,1965-08-01,87.16999799999998,0,5,1
428,1965-09-01,89.959999,0,5,1
429,1965-10-01,92.419998,0,5,1
430,1965-11-01,91.610001,0,5,1
431,1965-12-01,92.43,0,5,1
432,1966-01-01,92.879997,0,5,1
433,1966-02-01,91.220001,0,5,1
434,1966-03-01,89.230003,0,5,0
435,1966-04-01,91.059998,0,5,0
436,1966-05-01,86.129997,0,5,0
437,1966-06-01,84.739998,0,5,0
438,1966-07-01,83.599998,0,5,0
439,1966-08-01,77.099998,0,5,0
440,1966-09-01,76.559998,0,5,0
441,1966-10-01,80.199997,0,5,0
442,1966-11-01,80.449997,0,5,0
443,1966-12-01,80.33000200000002,0,5,0
444,1967-01-01,86.610001,0,4,1
445,1967-02-01,86.779999,0,4,1
446,1967-03-01,90.199997,0,4,1
447,1967-04-01,94.010002,0,4,1
448,1967-05-01,89.08000200000002,0,4,1
449,1967-06-01,90.639999,0,4,1
450,1967-07-01,94.75,0,4,1
451,1967-08-01,93.639999,0,4,0
452,1967-09-01,96.709999,0,4,1
453,1967-10-01,93.300003,0,4,1
454,1967-11-01,94.0,0,4,0
455,1967-12-01,96.470001,0,4,1
456,1968-01-01,92.239998,0,5,0
457,1968-02-01,89.360001,0,5,0
458,1968-03-01,90.199997,0,5,0
459,1968-04-01,97.459999,0,5,1
460,1968-05-01,98.68,0,5,1
461,1968-06-01,99.580002,0,5,1
462,1968-07-01,97.739998,0,5,1
463,1968-08-01,98.860001,0,5,1
464,1968-09-01,102.669998,0,5,1
465,1968-10-01,103.410004,0,5,1
466,1968-11-01,108.370003,0,5,1
467,1968-12-01,103.860001,0,5,1
468,1969-01-01,103.010002,0,5,1
469,1969-02-01,98.129997,0,5,0
470,1969-03-01,101.510002,0,5,0
471,1969-04-01,103.690002,0,5,0
472,1969-05-01,103.459999,0,5,0
473,1969-06-01,97.709999,0,5,0
474,1969-07-01,91.830002,0,5,0
475,1969-08-01,95.510002,0,5,0
476,1969-09-01,93.120003,0,5,0
477,1969-10-01,97.120003,0,5,0
478,1969-11-01,93.809998,0,5,0
479,1969-12-01,92.059998,0,5,1
480,1970-01-01,85.019997,0,5,0
481,1970-02-01,89.5,0,5,0
482,1970-03-01,89.629997,0,5,0
483,1970-04-01,81.519997,0,5,0
484,1970-05-01,76.550003,0,5,0
485,1970-06-01,72.720001,0,5,0
486,1970-07-01,78.050003,0,5,0
487,1970-08-01,81.519997,0,5,0
488,1970-09-01,84.300003,0,5,1
489,1970-10-01,83.25,0,5,1
490,1970-11-01,87.199997,0,5,1
491,1970-12-01,92.150002,0,5,1
492,1971-01-01,95.879997,0,5,1
493,1971-02-01,96.75,0,5,1
494,1971-03-01,100.309998,0,5,1
495,1971-04-01,103.949997,0,5,1
496,1971-05-01,99.629997,0,5,1
497,1971-06-01,98.699997,0,5,1
498,1971-07-01,95.580002,0,5,0
499,1971-08-01,99.029999,0,5,0
500,1971-09-01,98.339996,0,5,0
501,1971-10-01,94.230003,0,5,0
502,1971-11-01,93.989998,0,5,0
503,1971-12-01,102.089996,0,5,1
504,1972-01-01,103.940002,0,5,1
505,1972-02-01,106.57,0,5,1
506,1972-03-01,107.199997,0,5,1
507,1972-04-01,107.669998,0,5,1
508,1972-05-01,109.529999,0,5,1
509,1972-06-01,107.139999,0,5,1
510,1972-07-01,107.389999,0,5,1
511,1972-08-01,111.089996,0,5,1
512,1972-09-01,110.550003,0,5,1
513,1972-10-01,111.580002,0,5,1
514,1972-11-01,116.669998,0,5,1
515,1972-12-01,118.050003,0,5,1
516,1973-01-01,116.029999,0,5,1
517,1973-02-01,111.68,0,5,1
518,1973-03-01,111.519997,0,5,0
519,1973-04-01,106.970001,0,5,0
520,1973-05-01,104.949997,0,5,0
521,1973-06-01,104.260002,0,5,0
522,1973-07-01,108.220001,0,5,0
523,1973-08-01,104.25,0,5,0
524,1973-09-01,108.43,0,5,1
525,1973-10-01,108.290001,0,5,1
526,1973-11-01,95.959999,0,5,0
527,1973-12-01,97.550003,0,5,0
528,1974-01-01,96.57,0,5,0
529,1974-02-01,96.220001,0,5,0
530,1974-03-01,93.980003,0,5,0
531,1974-04-01,90.309998,0,5,0
532,1974-05-01,87.279999,0,5,0
533,1974-06-01,86.0,0,5,0
534,1974-07-01,79.309998,0,5,0
535,1974-08-01,72.150002,0,5,0
536,1974-09-01,63.540001,0,5,0
537,1974-10-01,73.900002,0,5,0
538,1974-11-01,69.970001,0,5,0
539,1974-12-01,68.559998,0,5,0
540,1975-01-01,76.980003,0,5,1
541,1975-02-01,81.589996,0,5,1
542,1975-03-01,83.360001,0,5,1
543,1975-04-01,87.300003,0,5,1
544,1975-05-01,91.150002,0,5,1
545,1975-06-01,95.190002,0,5,1
546,1975-07-01,88.75,0,5,1
547,1975-08-01,86.879997,0,5,1
548,1975-09-01,83.870003,0,5,0
549,1975-10-01,89.040001,0,5,0
550,1975-11-01,91.239998,0,5,0
551,1975-12-01,90.190002,0,5,1
552,1976-01-01,100.860001,0,4,1
553,1976-02-01,99.709999,0,4,1
554,1976-03-01,102.769997,0,4,1
555,1976-04-01,101.639999,0,4,1
556,1976-05-01,100.18,0,4,0
557,1976-06-01,104.279999,0,4,1
558,1976-07-01,103.440002,0,4,1
559,1976-08-01,102.910004,0,4,1
560,1976-09-01,105.239998,0,4,1
561,1976-10-01,102.900002,0,4,0
562,1976-11-01,102.099998,0,4,0
563,1976-12-01,107.459999,0,4,1
564,1977-01-01,102.029999,0,4,0
565,1977-02-01,99.82,0,4,0
566,1977-03-01,98.419998,0,4,0
567,1977-04-01,98.440002,0,4,0
568,1977-05-01,96.120003,0,4,0
569,1977-06-01,100.480003,0,4,1
570,1977-07-01,98.849998,0,4,1
571,1977-08-01,96.769997,0,4,0
572,1977-09-01,96.529999,0,4,1
573,1977-10-01,92.339996,0,4,0
574,1977-11-01,94.830002,0,4,0
575,1977-12-01,95.099998,0,4,0
576,1978-01-01,89.25,0,5,0
577,1978-02-01,87.040001,0,5,0
578,1978-03-01,89.209999,0,5,0
579,1978-04-01,96.830002,0,5,1
580,1978-05-01,97.239998,0,5,1
581,1978-06-01,95.529999,0,5,1
582,1978-07-01,100.68,0,5,1
583,1978-08-01,103.290001,0,5,1
584,1978-09-01,102.540001,0,5,1
585,1978-10-01,93.150002,0,5,0
586,1978-11-01,94.699997,0,5,0
587,1978-12-01,96.110001,0,5,0
588,1979-01-01,99.93,0,4,0
589,1979-02-01,96.279999,0,4,1
590,1979-03-01,101.589996,0,4,1
591,1979-04-01,101.760002,0,4,1
592,1979-05-01,99.080002,0,4,0
593,1979-06-01,102.910004,0,4,1
594,1979-07-01,103.809998,0,4,1
595,1979-08-01,109.32,0,4,1
596,1979-09-01,109.32,0,4,1
597,1979-10-01,101.82,0,4,0
598,1979-11-01,106.160004,0,4,1
599,1979-12-01,107.940002,0,4,0
600,1980-01-01,114.160004,0,4,1
601,1980-02-01,113.660004,0,4,1
602,1980-03-01,102.089996,0,4,0
603,1980-04-01,106.290001,0,4,0
604,1980-05-01,111.239998,0,4,0
605,1980-06-01,114.239998,0,4,1
606,1980-07-01,121.669998,0,4,1
607,1980-08-01,122.379997,0,4,1
608,1980-09-01,125.459999,0,4,1
609,1980-10-01,127.470001,0,4,1
610,1980-11-01,140.520004,0,4,1
611,1980-12-01,135.759995,0,4,1
612,1981-01-01,129.550003,0,4,1
613,1981-02-01,131.270004,0,4,1
614,1981-03-01,136.0,0,4,0
615,1981-04-01,132.809998,0,4,0
616,1981-05-01,132.589996,0,4,1
617,1981-06-01,131.21000700000002,0,4,0
618,1981-07-01,130.919998,0,4,0
619,1981-08-01,122.790001,0,4,0
620,1981-09-01,116.18,0,4,0
621,1981-10-01,121.889999,0,4,0
622,1981-11-01,126.349998,0,4,0
623,1981-12-01,122.550003,0,4,0
624,1982-01-01,120.400002,0,4,1
625,1982-02-01,113.110001,0,4,0
626,1982-03-01,111.959999,0,4,0
627,1982-04-01,116.440002,0,4,0
628,1982-05-01,111.879997,0,4,0
629,1982-06-01,109.610001,0,4,0
630,1982-07-01,107.089996,0,4,0
631,1982-08-01,119.510002,0,4,1
632,1982-09-01,120.419998,0,4,1
633,1982-10-01,133.720001,0,4,1
634,1982-11-01,138.529999,0,4,1
635,1982-12-01,140.639999,0,4,1
636,1983-01-01,145.300003,0,4,1
637,1983-02-01,148.059998,0,4,1
638,1983-03-01,152.96000700000005,0,4,1
639,1983-04-01,164.429993,0,4,1
640,1983-05-01,162.389999,0,4,1
641,1983-06-01,167.639999,0,4,1
642,1983-07-01,162.559998,0,4,1
643,1983-08-01,164.399994,0,4,0
644,1983-09-01,166.070007,0,4,1
645,1983-10-01,163.550003,0,4,0
646,1983-11-01,166.399994,0,4,1
647,1983-12-01,164.929993,0,4,1
648,1984-01-01,163.410004,0,4,0
649,1984-02-01,157.059998,0,4,0
650,1984-03-01,159.179993,0,4,0
651,1984-04-01,160.050003,0,4,0
652,1984-05-01,150.550003,0,4,0
653,1984-06-01,153.179993,0,4,0
654,1984-07-01,150.660004,0,4,0
655,1984-08-01,166.679993,0,4,1
656,1984-09-01,166.100006,0,4,1
657,1984-10-01,166.089996,0,4,1
658,1984-11-01,163.580002,0,4,1
659,1984-12-01,167.240005,0,4,1
660,1985-01-01,179.630005,0,4,1
661,1985-02-01,181.179993,0,4,1
662,1985-03-01,180.660004,0,4,1
663,1985-04-01,179.830002,0,4,1
664,1985-05-01,189.550003,0,4,1
665,1985-06-01,191.850006,0,4,1
666,1985-07-01,190.919998,0,4,1
667,1985-08-01,188.630005,0,4,1
668,1985-09-01,182.080002,0,4,0
669,1985-10-01,189.820007,0,4,0
670,1985-11-01,202.169998,0,4,1
671,1985-12-01,211.27999900000003,0,4,1
672,1986-01-01,211.77999900000003,0,5,1
673,1986-02-01,226.919998,0,5,1
674,1986-03-01,238.899994,0,5,1
675,1986-04-01,235.520004,0,5,1
676,1986-05-01,247.350006,0,5,1
677,1986-06-01,250.839996,0,5,1
678,1986-07-01,236.119995,0,5,1
679,1986-08-01,252.929993,0,5,1
680,1986-09-01,231.320007,0,5,0
681,1986-10-01,243.979996,0,5,0
682,1986-11-01,249.220001,0,5,0
683,1986-12-01,242.169998,0,5,1
684,1987-01-01,274.079987,0,5,1
685,1987-02-01,284.200012,0,5,1
686,1987-03-01,291.700012,0,5,1
687,1987-04-01,288.359985,0,5,1
688,1987-05-01,290.100006,0,5,1
689,1987-06-01,304.0,0,5,1
690,1987-07-01,318.660004,0,5,1
691,1987-08-01,329.799988,0,5,1
692,1987-09-01,321.829987,0,5,1
693,1987-10-01,251.789993,0,5,0
694,1987-11-01,230.300003,0,5,0
695,1987-12-01,247.080002,0,5,0
696,1988-01-01,257.070007,0,5,0
697,1988-02-01,267.820007,0,5,0
698,1988-03-01,258.890015,0,5,1
699,1988-04-01,261.329987,0,5,1
700,1988-05-01,262.160004,0,5,1
701,1988-06-01,273.5,0,5,1
702,1988-07-01,272.019989,0,5,1
703,1988-08-01,261.519989,0,5,1
704,1988-09-01,271.910004,0,5,1
705,1988-10-01,278.970001,0,5,1
706,1988-11-01,273.700012,0,5,1
707,1988-12-01,277.720001,0,5,1
708,1989-01-01,297.470001,0,5,1
709,1989-02-01,288.859985,0,5,1
710,1989-03-01,294.869995,0,5,1
711,1989-04-01,309.640015,0,5,1
