,Date,Close,Dividend,MomentumType,Enter
664,1928-05-01,20.0,0.8,8,1
665,1928-06-01,19.02,0.81,8,1
666,1928-07-01,19.16,0.82,8,1
667,1928-08-01,19.78,0.82,8,1
668,1928-09-01,21.17,0.83,8,1
669,1928-10-01,21.6,0.84,8,1
670,1928-11-01,23.06,0.84,8,1
671,1928-12-01,23.15,0.85,8,1
672,1929-01-01,24.86,0.86,8,1
673,1929-02-01,24.99,0.87,8,1
674,1929-03-01,25.43,0.88,8,1
675,1929-04-01,25.28,0.89,8,1
676,1929-05-01,25.66,0.9,8,1
677,1929-06-01,26.15,0.91,8,1
678,1929-07-01,28.48,0.92,8,1
679,1929-08-01,30.1,0.93,8,1
680,1929-09-01,31.3,0.94,8,1
681,1929-10-01,27.99,0.95,8,1
682,1929-11-01,20.58,0.96,8,0
683,1929-12-01,21.4,0.97,8,0
684,1930-01-01,21.71,0.97,1,1
685,1930-02-01,23.07,0.97,1,1
686,1930-03-01,23.94,0.97,1,1
687,1930-04-01,25.46,0.97,1,1
688,1930-05-01,23.94,0.97,1,0
689,1930-06-01,21.52,0.97,1,0
690,1930-07-01,21.06,0.98,1,0
691,1930-08-01,20.79,0.98,1,0
692,1930-09-01,20.78,0.98,1,0
693,1930-10-01,17.92,0.98,1,0
694,1930-11-01,16.62,0.98,1,0
695,1930-12-01,15.51,0.98,1,0
696,1931-01-01,15.98,0.97,1,1
697,1931-02-01,17.2,0.95,1,1
698,1931-03-01,17.53,0.94,1,1
699,1931-04-01,15.86,0.93,1,0
700,1931-05-01,14.33,0.91,1,0
701,1931-06-01,13.87,0.9,1,0
702,1931-07-01,14.33,0.89,1,1
703,1931-08-01,13.9,0.87,1,0
704,1931-09-01,11.83,0.86,1,0
705,1931-10-01,10.25,0.85,1,0
706,1931-11-01,10.39,0.83,1,1
707,1931-12-01,8.44,0.82,1,0
708,1932-01-01,8.3,0.79,3,0
709,1932-02-01,8.23,0.77,3,0
710,1932-03-01,8.26,0.74,3,0
711,1932-04-01,6.28,0.71,3,0
712,1932-05-01,5.51,0.69,3,0
713,1932-06-01,4.77,0.66,3,0
714,1932-07-01,5.01,0.63,3,0
715,1932-08-01,7.53,0.61,3,1
716,1932-09-01,8.26,0.58,3,1
717,1932-10-01,7.12,0.55,3,1
718,1932-11-01,7.05,0.53,3,0
719,1932-12-01,6.82,0.5,3,0
720,1933-01-01,7.09,0.49,8,1
721,1933-02-01,6.25,0.49,8,1
722,1933-03-01,6.23,0.48,8,1
723,1933-04-01,6.89,0.48,8,0
724,1933-05-01,8.87,0.47,8,1
725,1933-06-01,10.39,0.47,8,1
726,1933-07-01,11.23,0.47,8,1
727,1933-08-01,10.67,0.46,8,1
728,1933-09-01,10.58,0.46,8,1
729,1933-10-01,9.55,0.45,8,1
730,1933-11-01,9.78,0.45,8,1
731,1933-12-01,9.97,0.44,8,1
732,1934-01-01,10.54,0.44,11,1
733,1934-02-01,11.32,0.44,11,1
734,1934-03-01,10.74,0.44,11,1
735,1934-04-01,10.92,0.44,11,1
736,1934-05-01,9.81,0.44,11,0
737,1934-06-01,9.94,0.45,11,0
738,1934-07-01,9.47,0.45,11,0
739,1934-08-01,9.1,0.45,11,0
740,1934-09-01,8.88,0.45,11,0
741,1934-10-01,8.95,0.45,11,0
742,1934-11-01,9.2,0.45,11,0
743,1934-12-01,9.26,0.45,11,0
744,1935-01-01,9.26,0.45,9,0
745,1935-02-01,8.98,0.45,9,0
746,1935-03-01,8.41,0.45,9,0
747,1935-04-01,9.04,0.45,9,0
748,1935-05-01,9.75,0.44,9,1
749,1935-06-01,10.12,0.44,9,1
750,1935-07-01,10.65,0.44,9,1
751,1935-08-01,11.37,0.44,9,1
752,1935-09-01,11.61,0.44,9,1
753,1935-10-01,11.92,0.45,9,1
754,1935-11-01,13.04,0.46,9,1
755,1935-12-01,13.04,0.47,9,1
756,1936-01-01,13.76,0.48,9,1
757,1936-02-01,14.55,0.49,9,1
758,1936-03-01,14.86,0.5,9,1
759,1936-04-01,14.88,0.52,9,1
760,1936-05-01,14.09,0.53,9,1
761,1936-06-01,14.69,0.55,9,1
762,1936-07-01,15.56,0.57,9,1
763,1936-08-01,15.87,0.59,9,1
764,1936-09-01,16.05,0.61,9,1
765,1936-10-01,16.89,0.65,9,1
766,1936-11-01,17.36,0.68,9,1
767,1936-12-01,17.06,0.72,9,1
768,1937-01-01,17.59,0.73,9,1
769,1937-02-01,18.11,0.74,9,1
770,1937-03-01,18.09,0.75,9,1
771,1937-04-01,17.01,0.78,9,1
772,1937-05-01,16.25,0.81,9,1
773,1937-06-01,15.64,0.84,9,0
774,1937-07-01,16.57,0.82,9,0
775,1937-08-01,16.74,0.79,9,0
776,1937-09-01,14.37,0.77,9,0
777,1937-10-01,12.28,0.78,9,0
778,1937-11-01,11.2,0.79,9,0
779,1937-12-01,11.02,0.8,9,0
780,1938-01-01,11.31,0.79,9,0
781,1938-02-01,11.04,0.79,9,0
782,1938-03-01,10.31,0.78,9,0
783,1938-04-01,9.89,0.77,9,0
784,1938-05-01,9.98,0.75,9,0
785,1938-06-01,10.21,0.74,9,0
786,1938-07-01,12.24,0.71,9,0
787,1938-08-01,12.31,0.69,9,1
788,1938-09-01,11.75,0.66,9,1
789,1938-10-01,13.06,0.61,9,1
790,1938-11-01,13.07,0.56,9,1
791,1938-12-01,12.69,0.51,9,1
792,1939-01-01,12.5,0.51,9,1
793,1939-02-01,12.4,0.52,9,1
794,1939-03-01,12.39,0.52,9,1
795,1939-04-01,10.83,0.52,9,0
796,1939-05-01,11.23,0.53,9,0
797,1939-06-01,11.43,0.53,9,0
798,1939-07-01,11.71,0.54,9,0
799,1939-08-01,11.54,0.55,9,0
800,1939-09-01,12.77,0.56,9,1
801,1939-10-01,12.9,0.58,9,1
802,1939-11-01,12.67,0.6,9,1
803,1939-12-01,12.37,0.62,9,0
804,1940-01-01,12.3,0.62,9,1
805,1940-02-01,12.22,0.63,9,1
806,1940-03-01,12.15,0.63,9,1
807,1940-04-01,12.27,0.64,9,1
808,1940-05-01,10.58,0.64,9,0
809,1940-06-01,9.67,0.65,9,0
810,1940-07-01,9.99,0.66,9,0
811,1940-08-01,10.2,0.66,9,0
812,1940-09-01,10.63,0.67,9,0
813,1940-10-01,10.73,0.67,9,0
814,1940-11-01,10.98,0.67,9,0
815,1940-12-01,10.53,0.67,9,0
816,1941-01-01,10.55,0.67,1,1
817,1941-02-01,9.89,0.68,1,0
818,1941-03-01,9.95,0.68,1,1
819,1941-04-01,9.64,0.68,1,0
820,1941-05-01,9.43,0.69,1,0
821,1941-06-01,9.76,0.69,1,1
822,1941-07-01,10.26,0.69,1,1
823,1941-08-01,10.21,0.7,1,0
824,1941-09-01,10.24,0.7,1,1
825,1941-10-01,9.83,0.7,1,0
826,1941-11-01,9.37,0.71,1,0
827,1941-12-01,8.76,0.71,1,0
828,1942-01-01,8.93,0.7,9,0
829,1942-02-01,8.65,0.7,9,0
830,1942-03-01,8.18,0.69,9,0
831,1942-04-01,7.84,0.68,9,0
832,1942-05-01,7.93,0.67,9,0
833,1942-06-01,8.33,0.66,9,0
834,1942-07-01,8.64,0.65,9,0
835,1942-08-01,8.59,0.63,9,0
836,1942-09-01,8.68,0.62,9,0
837,1942-10-01,9.32,0.61,9,1
838,1942-11-01,9.47,0.6,9,1
839,1942-12-01,9.52,0.59,9,1
840,1943-01-01,10.09,0.59,10,1
841,1943-02-01,10.69,0.59,10,1
842,1943-03-01,11.07,0.59,10,1
843,1943-04-01,11.44,0.59,10,1
844,1943-05-01,11.89,0.59,10,1
845,1943-06-01,12.1,0.59,10,1
846,1943-07-01,12.35,0.59,10,1
847,1943-08-01,11.74,0.6,10,1
848,1943-09-01,11.99,0.6,10,1
849,1943-10-01,11.88,0.6,10,1
850,1943-11-01,11.33,0.61,10,1
851,1943-12-01,11.48,0.61,10,1
852,1944-01-01,11.85,0.61,2,1
853,1944-02-01,11.77,0.62,2,1
854,1944-03-01,12.1,0.62,2,1
855,1944-04-01,11.89,0.62,2,1
856,1944-05-01,12.1,0.63,2,1
857,1944-06-01,12.67,0.63,2,1
858,1944-07-01,13.0,0.63,2,1
859,1944-08-01,12.81,0.64,2,1
860,1944-09-01,12.6,0.64,2,0
861,1944-10-01,12.91,0.64,2,1
862,1944-11-01,12.82,0.64,2,1
863,1944-12-01,13.1,0.64,2,1
864,1945-01-01,13.49,0.64,4,1
865,1945-02-01,13.94,0.65,4,1
866,1945-03-01,13.93,0.65,4,1
867,1945-04-01,14.28,0.65,4,1
868,1945-05-01,14.82,0.65,4,1
869,1945-06-01,15.09,0.65,4,1
870,1945-07-01,14.78,0.65,4,1
871,1945-08-01,14.83,0.66,4,1
872,1945-09-01,15.84,0.66,4,1
873,1945-10-01,16.5,0.66,4,1
874,1945-11-01,17.04,0.66,4,1
875,1945-12-01,17.33,0.66,4,1
876,1946-01-01,18.02,0.67,4,1
877,1946-02-01,18.07,0.67,4,1
878,1946-03-01,17.53,0.68,4,1
879,1946-04-01,18.66,0.68,4,1
880,1946-05-01,18.7,0.68,4,1
881,1946-06-01,18.58,0.68,4,1
882,1946-07-01,18.05,0.68,4,1
883,1946-08-01,17.7,0.69,4,0
884,1946-09-01,15.09,0.69,4,0
885,1946-10-01,14.75,0.7,4,0
886,1946-11-01,14.69,0.7,4,0
887,1946-12-01,15.13,0.71,4,0
888,1947-01-01,15.21,0.71,4,1
889,1947-02-01,15.8,0.72,4,1
890,1947-03-01,15.16,0.72,4,1
891,1947-04-01,14.6,0.73,4,0
892,1947-05-01,14.34,0.75,4,0
893,1947-06-01,14.84,0.76,4,0
894,1947-07-01,15.77,0.77,4,1
895,1947-08-01,15.46,0.78,4,1
896,1947-09-01,15.06,0.79,4,1
897,1947-10-01,15.45,0.81,4,1
898,1947-11-01,15.27,0.82,4,0
899,1947-12-01,15.03,0.84,4,0
900,1948-01-01,14.83,0.84,4,0
901,1948-02-01,14.1,0.85,4,0
902,1948-03-01,14.3,0.85,4,0
903,1948-04-01,15.4,0.85,4,1
904,1948-05-01,16.15,0.85,4,1
905,1948-06-01,16.82,0.85,4,1
906,1948-07-01,16.42,0.86,4,1
907,1948-08-01,15.94,0.86,4,1
908,1948-09-01,15.76,0.87,4,0
909,1948-10-01,16.19,0.89,4,0
910,1948-11-01,15.29,0.91,4,0
911,1948-12-01,15.19,0.93,4,0
912,1949-01-01,15.36,0.95,4,0
913,1949-02-01,14.77,0.96,4,0
914,1949-03-01,14.91,0.98,4,0
915,1949-04-01,14.89,0.99,4,0
916,1949-05-01,14.78,1.01,4,0
917,1949-06-01,13.97,1.02,4,0
918,1949-07-01,14.76,1.03,4,0
919,1949-08-01,15.29,1.03,4,1
920,1949-09-01,15.49,1.04,4,1
921,1949-10-01,15.89,1.07,4,1
922,1949-11-01,16.11,1.11,4,1
923,1949-12-01,16.54,1.14,4,1
924,1950-01-01,16.88,1.15,3,1
925,1950-02-01,17.21,1.16,3,1
926,1950-03-01,17.35,1.17,3,1
927,1950-04-01,17.84,1.18,3,1
928,1950-05-01,18.44,1.19,3,1
929,1950-06-01,18.74,1.2,3,1
930,1950-07-01,17.38,1.24,3,0
931,1950-08-01,18.43,1.29,3,0
932,1950-09-01,19.08,1.33,3,1
933,1950-10-01,19.87,1.38,3,1
934,1950-11-01,19.83,1.42,3,1
935,1950-12-01,19.75,1.47,3,1
936,1951-01-01,21.21,1.49,4,1
937,1951-02-01,22.0,1.5,4,1
938,1951-03-01,21.63,1.52,4,1
939,1951-04-01,21.92,1.53,4,1
940,1951-05-01,21.93,1.55,4,1
941,1951-06-01,21.55,1.56,4,0
942,1951-07-01,21.93,1.55,4,1
943,1951-08-01,22.89,1.53,4,1
944,1951-09-01,23.48,1.52,4,1
945,1951-10-01,23.36,1.48,4,1
946,1951-11-01,22.71,1.45,4,1
947,1951-12-01,23.41,1.41,4,1
948,1952-01-01,24.19,1.41,4,1
949,1952-02-01,23.75,1.42,4,1
950,1952-03-01,23.81,1.42,4,1
951,1952-04-01,23.74,1.43,4,1
952,1952-05-01,23.73,1.44,4,0
953,1952-06-01,24.38,1.45,4,1
954,1952-07-01,25.08,1.45,4,1
955,1952-08-01,25.18,1.45,4,1
956,1952-09-01,24.78,1.45,4,1
957,1952-10-01,24.26,1.44,4,0
958,1952-11-01,25.03,1.42,4,0
959,1952-12-01,26.04,1.41,4,1
960,1953-01-01,26.18,1.41,7,1
961,1953-02-01,25.86,1.41,7,1
962,1953-03-01,25.99,1.41,7,1
963,1953-04-01,24.71,1.41,7,0
964,1953-05-01,24.84,1.42,7,1
965,1953-06-01,23.95,1.42,7,0
966,1953-07-01,24.29,1.42,7,0
967,1953-08-01,24.39,1.42,7,0
968,1953-09-01,23.27,1.42,7,0
969,1953-10-01,23.97,1.43,7,0
970,1953-11-01,24.5,1.44,7,0
971,1953-12-01,24.83,1.45,7,0
972,1954-01-01,25.46,1.46,4,1
973,1954-02-01,26.02,1.46,4,1
974,1954-03-01,26.57,1.47,4,1
975,1954-04-01,27.63,1.46,4,1
976,1954-05-01,28.73,1.46,4,1
977,1954-06-01,28.96,1.45,4,1
978,1954-07-01,30.13,1.46,4,1
979,1954-08-01,30.73,1.46,4,1
980,1954-09-01,31.45,1.47,4,1
981,1954-10-01,32.18,1.49,4,1
982,1954-11-01,33.44,1.52,4,1
983,1954-12-01,34.97,1.54,4,1
984,1955-01-01,35.6,1.55,4,1
985,1955-02-01,36.79,1.55,4,1
986,1955-03-01,36.5,1.56,4,1
987,1955-04-01,37.76,1.56,4,1
988,1955-05-01,37.6,1.57,4,1
989,1955-06-01,39.78,1.57,4,1
990,1955-07-01,42.69,1.59,4,1
991,1955-08-01,42.43,1.6,4,1
992,1955-09-01,44.34,1.62,4,1
993,1955-10-01,42.11,1.63,4,1
994,1955-11-01,44.95,1.63,4,1
995,1955-12-01,45.37,1.64,4,1
996,1956-01-01,44.15,1.67,6,1
997,1956-02-01,44.43,1.7,6,1
998,1956-03-01,47.49,1.73,6,1
999,1956-04-01,48.05,1.75,6,1
1000,1956-05-01,46.54,1.78,6,1
1001,1956-06-01,46.27,1.8,6,1
1002,1956-07-01,48.78,1.81,6,1
1003,1956-08-01,48.49,1.83,6,1
1004,1956-09-01,46.84,1.84,6,0
1005,1956-10-01,46.24,1.81,6,0
1006,1956-11-01,45.76,1.77,6,0
1007,1956-12-01,46.44,1.74,6,1
1008,1957-01-01,45.43,1.74,6,0
1009,1957-02-01,43.47,1.73,6,0
1010,1957-03-01,44.03,1.73,6,0
1011,1957-04-01,45.05,1.73,6,0
1012,1957-05-01,46.78,1.73,6,1
1013,1957-06-01,47.55,1.73,6,1
1014,1957-07-01,48.51,1.74,6,1
1015,1957-08-01,45.84,1.75,6,1
1016,1957-09-01,43.98,1.76,6,0
1017,1957-10-01,41.24,1.77,6,0
1018,1957-11-01,40.35,1.78,6,0
1019,1957-12-01,40.33,1.79,6,0
1020,1958-01-01,41.12,1.78,4,0
1021,1958-02-01,41.26,1.78,4,1
1022,1958-03-01,42.11,1.77,4,1
1023,1958-04-01,42.34,1.76,4,1
1024,1958-05-01,43.7,1.74,4,1
1025,1958-06-01,44.75,1.73,4,1
1026,1958-07-01,45.98,1.73,4,1
1027,1958-08-01,47.7,1.73,4,1
1028,1958-09-01,48.96,1.73,4,1
1029,1958-10-01,50.95,1.74,4,1
1030,1958-11-01,52.5,1.74,4,1
1031,1958-12-01,53.49,1.75,4,1
1032,1959-01-01,55.62,1.76,4,1
1033,1959-02-01,54.77,1.76,4,1
1034,1959-03-01,56.16,1.77,4,1
1035,1959-04-01,57.1,1.78,4,1
1036,1959-05-01,57.96,1.78,4,1
1037,1959-06-01,57.46,1.79,4,1
1038,1959-07-01,59.74,1.8,4,1
1039,1959-08-01,59.4,1.8,4,1
1040,1959-09-01,57.05,1.81,4,0
1041,1959-10-01,57.0,1.82,4,0
1042,1959-11-01,57.23,1.82,4,0
1043,1959-12-01,59.06,1.83,4,0
1044,1960-01-01,58.03,1.87,5,0
1045,1960-02-01,55.78,1.9,5,0
1046,1960-03-01,55.02,1.94,5,0
1047,1960-04-01,55.73,1.94,5,0
1048,1960-05-01,55.22,1.95,5,0
1049,1960-06-01,57.26,1.95,5,0
1050,1960-07-01,55.84,1.95,5,1
1051,1960-08-01,56.51,1.95,5,1
1052,1960-09-01,54.81,1.95,5,0
1053,1960-10-01,53.73,1.95,5,0
1054,1960-11-01,55.47,1.95,5,0
1055,1960-12-01,56.8,1.95,5,1
1056,1961-01-01,59.72,1.95,5,1
1057,1961-02-01,62.17,1.94,5,1
1058,1961-03-01,64.12,1.94,5,1
1059,1961-04-01,65.83,1.94,5,1
1060,1961-05-01,66.5,1.94,5,1
1061,1961-06-01,65.62,1.94,5,1
1062,1961-07-01,65.44,1.95,5,1
1063,1961-08-01,67.79,1.95,5,1
1064,1961-09-01,67.26,1.96,5,1
1065,1961-10-01,68.0,1.98,5,1
1066,1961-11-01,71.08,2.0,5,1
1067,1961-12-01,71.74,2.02,5,1
1068,1962-01-01,69.07,2.03,5,1
1069,1962-02-01,70.22,2.03,5,1
1070,1962-03-01,70.29,2.04,5,1
1071,1962-04-01,68.05,2.05,5,0
1072,1962-05-01,62.99,2.05,5,0
1073,1962-06-01,55.63,2.06,5,0
1074,1962-07-01,56.97,2.07,5,0
1075,1962-08-01,58.52,2.07,5,0
1076,1962-09-01,58.0,2.08,5,0
1077,1962-10-01,56.17,2.1,5,0
1078,1962-11-01,60.04,2.11,5,1
1079,1962-12-01,62.64,2.13,5,1
1080,1963-01-01,65.06,2.14,5,1
1081,1963-02-01,65.92,2.14,5,1
1082,1963-03-01,65.67,2.15,5,1
1083,1963-04-01,68.76,2.17,5,1
1084,1963-05-01,70.14,2.18,5,1
1085,1963-06-01,70.11,2.2,5,1
1086,1963-07-01,69.07,2.2,5,1
1087,1963-08-01,70.98,2.21,5,1
1088,1963-09-01,72.85,2.21,5,1
1089,1963-10-01,73.03,2.23,5,1
1090,1963-11-01,72.62,2.26,5,1
1091,1963-12-01,74.17,2.28,5,1
1092,1964-01-01,76.45,2.3,5,1
1093,1964-02-01,77.39,2.31,5,1
1094,1964-03-01,78.8,2.33,5,1
1095,1964-04-01,79.94,2.35,5,1
1096,1964-05-01,80.72,2.36,5,1
1097,1964-06-01,80.24,2.38,5,1
1098,1964-07-01,83.22,2.4,5,1
1099,1964-08-01,82.0,2.42,5,1
1100,1964-09-01,83.41,2.44,5,1
1101,1964-10-01,84.85,2.46,5,1
1102,1964-11-01,85.44,2.48,5,1
1103,1964-12-01,83.96,2.5,5,1
1104,1965-01-01,86.12,2.52,4,1
1105,1965-02-01,86.75,2.53,4,1
1106,1965-03-01,86.83,2.55,4,1
1107,1965-04-01,87.97,2.57,4,1
1108,1965-05-01,89.28,2.59,4,1
1109,1965-06-01,85.04,2.61,4,0
1110,1965-07-01,84.91,2.63,4,0
1111,1965-08-01,86.49,2.64,4,0
1112,1965-09-01,89.38,2.66,4,1
1113,1965-10-01,91.39,2.68,4,1
1114,1965-11-01,92.15,2.7,4,1
1115,1965-12-01,91.73,2.72,4,1
1116,1966-01-01,93.32,2.74,4,1
1117,1966-02-01,92.69,2.76,4,1
1118,1966-03-01,88.88,2.78,4,0
1119,1966-04-01,91.6,2.8,4,0
1120,1966-05-01,86.78,2.81,4,0
1121,1966-06-01,86.06,2.83,4,0
1122,1966-07-01,85.84,2.85,4,0
1123,1966-08-01,80.65,2.87,4,0
1124,1966-09-01,77.81,2.89,4,0
1125,1966-10-01,77.13,2.88,4,0
1126,1966-11-01,80.99,2.88,4,0
1127,1966-12-01,81.33,2.87,4,1
1128,1967-01-01,84.45,2.88,4,1
1129,1967-02-01,87.36,2.89,4,1
1130,1967-03-01,89.42,2.9,4,1
1131,1967-04-01,90.96,2.9,4,1
1132,1967-05-01,92.59,2.9,4,1
1133,1967-06-01,91.43,2.9,4,1
1134,1967-07-01,93.01,2.91,4,1
1135,1967-08-01,94.49,2.91,4,1
1136,1967-09-01,95.81,2.92,4,1
1137,1967-10-01,95.66,2.92,4,1
1138,1967-11-01,92.66,2.92,4,0
1139,1967-12-01,95.3,2.92,4,1
1140,1968-01-01,95.04,2.93,4,0
1141,1968-02-01,90.75,2.94,4,0
1142,1968-03-01,89.09,2.95,4,0
1143,1968-04-01,95.67,2.96,4,1
1144,1968-05-01,97.87,2.98,4,1
1145,1968-06-01,100.5,2.99,4,1
1146,1968-07-01,100.3,3.0,4,1
1147,1968-08-01,98.11,3.02,4,1
1148,1968-09-01,101.3,3.03,4,1
1149,1968-10-01,103.8,3.04,4,1
1150,1968-11-01,105.4,3.06,4,1
1151,1968-12-01,106.5,3.07,4,1
1152,1969-01-01,102.0,3.08,4,1
1153,1969-02-01,101.5,3.09,4,0
1154,1969-03-01,99.3,3.1,4,0
1155,1969-04-01,101.3,3.11,4,0
1156,1969-05-01,104.6,3.12,4,1
1157,1969-06-01,99.14,3.13,4,0
1158,1969-07-01,94.71,3.14,4,0
1159,1969-08-01,94.18,3.14,4,0
1160,1969-09-01,94.51,3.15,4,0
1161,1969-10-01,95.52,3.15,4,0
1162,1969-11-01,96.21,3.16,4,1
1163,1969-12-01,91.11,3.16,4,0
1164,1970-01-01,90.31,3.16,5,0
1165,1970-02-01,87.16,3.17,5,0
1166,1970-03-01,88.65,3.17,5,0
1167,1970-04-01,85.95,3.17,5,0
1168,1970-05-01,76.06,3.18,5,0
1169,1970-06-01,75.59,3.18,5,0
1170,1970-07-01,75.72,3.18,5,0
1171,1970-08-01,77.92,3.19,5,0
1172,1970-09-01,82.58,3.19,5,0
1173,1970-10-01,84.37,3.17,5,1
1174,1970-11-01,84.28,3.16,5,1
1175,1970-12-01,90.05,3.14,5,1
1176,1971-01-01,93.49,3.13,5,1
1177,1971-02-01,97.11,3.12,5,1
1178,1971-03-01,99.6,3.11,5,1
1179,1971-04-01,103.0,3.11,5,1
1180,1971-05-01,101.6,3.1,5,1
1181,1971-06-01,99.72,3.1,5,1
1182,1971-07-01,99.0,3.1,5,1
1183,1971-08-01,97.24,3.09,5,0
1184,1971-09-01,99.4,3.09,5,0
1185,1971-10-01,97.29,3.08,5,0
1186,1971-11-01,92.78,3.08,5,0
1187,1971-12-01,99.17,3.07,5,1
1188,1972-01-01,103.3,3.07,5,1
1189,1972-02-01,105.2,3.07,5,1
1190,1972-03-01,107.7,3.07,5,1
1191,1972-04-01,108.8,3.07,5,1
1192,1972-05-01,107.7,3.07,5,1
1193,1972-06-01,108.0,3.07,5,1
1194,1972-07-01,107.2,3.07,5,1
1195,1972-08-01,111.0,3.08,5,1
1196,1972-09-01,109.4,3.08,5,1
1197,1972-10-01,109.6,3.1,5,1
1198,1972-11-01,115.1,3.13,5,1
1199,1972-12-01,117.5,3.15,5,1
1200,1973-01-01,118.4,3.16,4,1
1201,1973-02-01,114.2,3.16,4,1
1202,1973-03-01,112.4,3.17,4,0
1203,1973-04-01,110.3,3.19,4,0
1204,1973-05-01,107.2,3.2,4,0
1205,1973-06-01,104.8,3.22,4,0
1206,1973-07-01,105.8,3.24,4,0
1207,1973-08-01,103.8,3.25,4,0
1208,1973-09-01,105.6,3.27,4,0
1209,1973-10-01,109.8,3.31,4,1
1210,1973-11-01,102.0,3.34,4,0
1211,1973-12-01,94.78,3.38,4,0
1212,1974-01-01,96.11,3.4,4,0
1213,1974-02-01,93.45,3.42,4,0
1214,1974-03-01,97.44,3.44,4,0
1215,1974-04-01,92.46,3.46,4,0
1216,1974-05-01,89.67,3.48,4,0
1217,1974-06-01,89.79,3.5,4,0
1218,1974-07-01,79.31,3.53,4,0
1219,1974-08-01,76.03,3.56,4,0
1220,1974-09-01,68.12,3.59,4,0
1221,1974-10-01,69.44,3.59,4,0
1222,1974-11-01,71.74,3.6,4,0
1223,1974-12-01,67.07,3.6,4,0
1224,1975-01-01,72.56,3.62,5,0
1225,1975-02-01,80.1,3.65,5,1
1226,1975-03-01,83.78,3.67,5,1
1227,1975-04-01,84.72,3.68,5,1
1228,1975-05-01,90.1,3.7,5,1
1229,1975-06-01,92.4,3.71,5,1
1230,1975-07-01,92.49,3.71,5,1
1231,1975-08-01,85.71,3.71,5,1
1232,1975-09-01,84.67,3.71,5,0
1233,1975-10-01,88.57,3.7,5,0
1234,1975-11-01,90.07,3.69,5,0
1235,1975-12-01,88.7,3.68,5,0
1236,1976-01-01,96.86,3.68,3,1
1237,1976-02-01,100.6,3.69,3,1
1238,1976-03-01,101.1,3.69,3,1
1239,1976-04-01,101.9,3.71,3,1
1240,1976-05-01,101.2,3.74,3,1
1241,1976-06-01,101.8,3.76,3,1
1242,1976-07-01,104.2,3.79,3,1
1243,1976-08-01,103.3,3.82,3,1
1244,1976-09-01,105.5,3.85,3,1
1245,1976-10-01,101.9,3.92,3,0
1246,1976-11-01,101.2,3.98,3,0
1247,1976-12-01,104.7,4.05,3,0
1248,1977-01-01,103.8,4.1,3,1
1249,1977-02-01,101.0,4.14,3,0
1250,1977-03-01,100.6,4.19,3,0
1251,1977-04-01,99.05,4.25,3,0
1252,1977-05-01,98.76,4.3,3,0
1253,1977-06-01,99.29,4.36,3,0
1254,1977-07-01,100.2,4.41,3,1
1255,1977-08-01,97.75,4.45,3,0
1256,1977-09-01,96.23,4.5,3,0
1257,1977-10-01,93.74,4.56,3,0
1258,1977-11-01,94.28,4.61,3,0
1259,1977-12-01,93.82,4.67,3,0
1260,1978-01-01,90.25,4.71,4,0
1261,1978-02-01,88.98,4.76,4,0
1262,1978-03-01,88.82,4.8,4,0
1263,1978-04-01,92.71,4.84,4,0
1264,1978-05-01,97.41,4.87,4,1
1265,1978-06-01,97.66,4.91,4,1
1266,1978-07-01,97.19,4.95,4,1
1267,1978-08-01,103.9,4.98,4,1
1268,1978-09-01,103.9,5.02,4,1
1269,1978-10-01,100.6,5.04,4,1
1270,1978-11-01,94.71,5.05,4,0
1271,1978-12-01,96.11,5.07,4,0
1272,1979-01-01,99.71,5.11,6,1
1273,1979-02-01,98.23,5.16,6,0
1274,1979-03-01,100.1,5.2,6,0
1275,1979-04-01,102.1,5.25,6,1
1276,1979-05-01,99.73,5.29,6,1
1277,1979-06-01,101.7,5.34,6,1
1278,1979-07-01,102.7,5.4,6,1
1279,1979-08-01,107.4,5.45,6,1
1280,1979-09-01,108.6,5.51,6,1
1281,1979-10-01,104.5,5.56,6,1
1282,1979-11-01,103.7,5.6,6,1
1283,1979-12-01,107.8,5.65,6,1
1284,1980-01-01,110.9,5.7,4,1
1285,1980-02-01,115.3,5.75,4,1
1286,1980-03-01,104.7,5.8,4,1
1287,1980-04-01,103.0,5.85,4,0
1288,1980-05-01,107.7,5.89,4,0
1289,1980-06-01,114.6,5.94,4,0
1290,1980-07-01,119.8,5.98,4,1
1291,1980-08-01,123.5,6.03,4,1
1292,1980-09-01,126.5,6.07,4,1
1293,1980-10-01,130.2,6.1,4,1
1294,1980-11-01,135.7,6.13,4,1
1295,1980-12-01,133.5,6.16,4,1
1296,1981-01-01,133.0,6.2,6,1
1297,1981-02-01,128.4,6.24,6,1
1298,1981-03-01,133.2,6.28,6,1
1299,1981-04-01,134.4,6.32,6,1
1300,1981-05-01,131.7,6.35,6,0
1301,1981-06-01,132.3,6.39,6,0
1302,1981-07-01,129.1,6.43,6,0
1303,1981-08-01,129.6,6.48,6,1
1304,1981-09-01,118.3,6.52,6,0
1305,1981-10-01,119.8,6.56,6,0
1306,1981-11-01,122.9,6.59,6,0
1307,1981-12-01,123.8,6.63,6,0
1308,1982-01-01,117.3,6.66,8,0
1309,1982-02-01,114.5,6.69,8,0
1310,1982-03-01,110.8,6.72,8,0
1311,1982-04-01,116.3,6.75,8,0
1312,1982-05-01,116.4,6.78,8,0
1313,1982-06-01,109.7,6.81,8,0
